NAME	LONGNAME	efo_label	release	valid	invalid	efo_cls	xref_source	xref	simple_xref	quality	toImport	Comments
ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST	Poisoning by drugs, medicaments and biological substances	poisoning	r4/5	TRUE	FALSE	EFO_0008546	ICD_10	T3[6-9]|T4|T50	T39			
ST19_POISO_MEDICI	Poisoning by medicine	mercury poisoning	r4/5	FALSE	TRUE	EFO_1001810	ot_mappings			0.8046743392		
ST19_POISO_MEDICI	Poisoning by medicine	poisoning	r4/5	TRUE	FALSE	EFO_0008546	manual					More general term
ST19_POISO_MEDICI_ADVERSE	Poisoning by medicine, drug-induced	drug-induced liver injury	r4/5	FALSE	TRUE	EFO_0004228	ot_mappings			0.8033929422		
ST19_POISO_MEDICI_ADVERSE	Poisoning by medicine, drug-induced	poisoning	r4/5	TRUE	FALSE	EFO_0008546	manual					More general term
ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG	Poisoning by narcotics and psychodysleptics [hallucinogens]	poisoning	r4/5	TRUE	FALSE	EFO_0008546	manual					
ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED	Post-traumatic wound infection, not elsewhere classified	infection	r4/5	TRUE	FALSE	EFO_0000544	manual					
ST19_SAHTRAU	Traumatic subarachnoid haemorrhage	injury	r3	TRUE	FALSE	EFO_0000546	manual					
ST19_SAHTRAU	Traumatic subarachnoid haemorrhage	subarachnoid hemorrhage	r3	TRUE	FALSE	EFO_0000713	OLS_API_EFO_lookup	NA	NA	fuzzy		
ST19_SDHTRAU	Traumatic subdural haemorrhage	injury	r3	TRUE	FALSE	EFO_0000546	manual					
ST19_SDHTRAU	Traumatic subdural haemorrhage	subdural hemorrhage	r3	TRUE	FALSE	HP_0100309	OLS_API_EFO_lookup	NA	NA	fuzzy		
ST19_SEQUEL_INJURI_HEAD	Sequelae of injuries of head	head injury	r4/5	TRUE	FALSE	EFO_0009505	ot_mappings			0.8988190828		
ST19_SEQUEL_INJURI_HEAD	Sequelae of injuries of head	sequelae of injuries of head	r4/5	TRUE	FALSE	EFO_0009505	Zooma_API_lookup					
ST19_SEQUEL_INJURI_LOWER_LIMB	Sequelae of injuries of lower limb	limb injury	r4/5	TRUE	FALSE	EFO_0009509	ot_mappings			0.8191792922		
ST19_SEQUEL_INJURI_LOWER_LIMB	Sequelae of injuries of lower limb	sequelae of injuries of lower limb	r4/5	FALSE	TRUE	EFO_0009508	Zooma_API_lookup					
ST19_SEQUEL_INJURI_NECK_TRUNK	Sequelae of injuries of neck and trunk	neck injury	r4/5	TRUE	FALSE	EFO_0009476	ot_mappings			0.8028031433		
ST19_SEQUEL_INJURI_NECK_TRUNK	Sequelae of injuries of neck and trunk	cutaneous melanoma	r4/5	FALSE	TRUE	EFO_0000389	OLS_API_EFO_lookup					
ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES	Sequelae of injuries, of poisoning and of other consequences of external causes	injury, poisoning or other complication	r4/5	TRUE	FALSE	EFO_0008546	manual					
ST19_SEQUEL_INJURI_UPPER_LIMB	Sequelae of injuries of upper limb	limb injury	r4/5	TRUE	FALSE	EFO_0009509	ot_mappings			0.8144780413		
ST19_SEQUEL_INJURI_UPPER_LIMB	Sequelae of injuries of upper limb	sequelae of injuries of upper limb	r4/5	TRUE	FALSE	EFO_0009509	Zooma_API_lookup					
ST19_SUPERF_FROST	Superficial frostbite	frostbite	r4/5	TRUE	FALSE	EFO_0009527	ot_mappings			0.7052164399		
ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	Superficial injuries involving multiple body regions	injury	r4/5	TRUE	FALSE	EFO_0000546	manual					
ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS	Superficial injury of abdomen, lower back and pelvis	injury	r4/5	TRUE	FALSE	EFO_0000546	manual					
ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS	Superficial injury of abdomen, lower back and pelvis	injury	r4/5	TRUE	FALSE	EFO_0000546	manual					
ST19_SUPERF_INJURY_ANKLE_FOOT	Superficial injury of ankle and foot	ankle injury	r4/5	TRUE	FALSE	EFO_1002021	ot_mappings			0.7911072928		
ST19_SUPERF_INJURY_ANKLE_FOOT	Superficial injury of ankle and foot	ankle fracture	r4/5	FALSE	TRUE	EFO_0009615	OLS_API_EFO_lookup					
ST19_SUPERF_INJURY_FOREA	Superficial injury of forearm	injury	r4/5	TRUE	FALSE	EFO_0000546	ot_mappings			0.7426540734		
ST19_SUPERF_INJURY_HEAD	Superficial injury of head	head injury	r4/5	TRUE	FALSE	EFO_0009505	ot_mappings			0.8406798348		
ST19_SUPERF_INJURY_HEAD	Superficial injury of head	injury	r4/5	TRUE	FALSE	EFO_0000546	Zooma_API_lookup					
ST19_SUPERF_INJURY_HIP_THIGH	Superficial injury of hip and thigh	injury	r4/5	TRUE	FALSE	EFO_0000546	ot_mappings			0.674225862		
ST19_SUPERF_INJURY_LOWER_LEG	Superficial injury of lower leg	injury	r4/5	TRUE	FALSE	EFO_0000546	ot_mappings			0.7983457953		
ST19_SUPERF_INJURY_LOWER_LEG	Superficial injury of lower leg	injury	r4/5	TRUE	FALSE	EFO_0000546	Zooma_API_lookup					
ST19_SUPERF_INJURY_NECK	Superficial injury of neck	neck injury	r4/5	TRUE	FALSE	EFO_0009476	OLS_API_EFO_lookup;ot_mappings			0.8492596418		
ST19_SUPERF_INJURY_SHOUL_UPPER_ARM	Superficial injury of shoulder and upper arm	injury	r4/5	TRUE	FALSE	EFO_0000546	ot_mappings			0.7325249461		
ST19_SUPERF_INJURY_THORAX	Superficial injury of thorax	injury	r4/5	TRUE	FALSE	EFO_0000546	ot_mappings			0.6660036415		
ST19_SUPERF_INJURY_WRIST_HAND	Superficial injury of wrist and hand	injury	r4/5	TRUE	FALSE	EFO_0000546	ot_mappings			0.6872640631		
ST19_SUPERF_INJURY_WRIST_HAND	Superficial injury of wrist and hand	injury	r4/5	TRUE	FALSE	EFO_0000546	OLS_API_EFO_lookup					
ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE	Toxic effects of substances chiefly nonmedicinal as to source	poisoning	r4/5	TRUE	FALSE	EFO_0008546	manual					
ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE	Toxic effects of substances chiefly nonmedicinal as to source	toxic encephalopathy	r4/5	FALSE	TRUE	EFO_0005595	OLS_API_EFO_lookup					
ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE	Toxic effects of substances chiefly nonmedicinal as to source	intoxication	r4/5	FALSE	TRUE	EFO_0009574	ICD_10	T5[1-9]|T6[0-5]	T52;T55;T59;T60			
ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE	Toxic effects of substances chiefly nonmedicinal as to source	heavy metal poisoning	r4/5	FALSE	TRUE	EFO_1001518	ICD_10	T5[1-9]|T6[0-5]	T56			
ST19_TOXIC_EFFECT_ALCOHOL	Toxic effect of alcohol	intoxication	r4/5	TRUE	FALSE	EFO_0009574	manual					
ST19_TOXIC_EFFECT_ALCOHOL	Toxic effect of alcohol	heavy metal poisoning	r4/5	FALSE	TRUE	EFO_1001518	OLS_API_EFO_lookup					
ST19_TOXIC_EFFECT_CARBON_MONOX	Toxic effect of carbon monoxide	intoxication	r4/5	TRUE	FALSE	EFO_0009574	manual					
ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS	Toxic effect of contact with venomous animals	poisoning	r4/5	TRUE	FALSE	EFO_0008546	manual					
ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS	Toxic effect of contact with venomous animals	heavy metal poisoning	r4/5	FALSE	TRUE	EFO_1001518	OLS_API_EFO_lookup					
ST19_TOXIC_EFFECT_ETHAN	Toxic effect of ethanol	intoxication	r4/5	TRUE	FALSE	EFO_0009574	manual					
ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU	Toxic effect of other gases, fumes and vapours	response to gases and fumes exposure	r4/5	TRUE	FALSE	EFO_0006994	ot_mappings			0.7326292444		
ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST	Toxic effect of other and unspecified substances	poisoning	r4/5	TRUE	FALSE	EFO_0008546	manual					
ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST	Toxic effect of other and unspecified substances	unspecified juvenile idiopathic arthritis	r4/5	FALSE	TRUE	EFO_0009734	OLS_API_EFO_lookup					
ST19_TRAUMAT_AMPUT_WRIST_HAND	Traumatic amputation of wrist and hand	amputation	r4/5	TRUE	FALSE	EFO_0009632	manual					
ST19_TRAUMAT_AMPUT_WRIST_HAND	Traumatic amputation of wrist and hand	congenital absence of both forearm and hand	r4/5	FALSE	TRUE	Orphanet_294979	OLS_API_EFO_lookup					
ST19_TRAUMAT_ISCHA_MUSCLE	Traumatic ischaemia of muscle	injury	r4/5	TRUE	FALSE	EFO_0000546	manual					
ST19_TRAUMAT_ISCHA_MUSCLE	Traumatic ischaemia of muscle	traumatic diaphragmatic hernia	r4/5	FALSE	TRUE	EFO_1001861	OLS_API_EFO_lookup					
ST19_TRAUMAT_SUBAR_HAEMORRHAGE	Traumatic subarachnoid haemorrhage	subarachnoid hemorrhage	r4/5	TRUE	FALSE	EFO_0000713	OLS_API_EFO_lookup;ot_mappings			0.8567980009		
ST19_TRAUMAT_SUBDU_HAEMORRHAGE	Traumatic subdural haemorrhage	subdural hemorrhage	r4/5	TRUE	FALSE	HP_0100309	OLS_API_EFO_lookup;ot_mappings			0.8567980009		
STILL_ADULT	Adult-onset Still disease	adult-onset still's disease	r2	TRUE	FALSE	EFO_0007135	OLS_API_EFO_lookup	NA	NA	match		
SULFONYLUREAS	Sulfonylureas	response to sulfonylurea	r2	TRUE	FALSE	EFO_0007922	OLS_API_EFO_lookup	NA	NA	fuzzy		
SYSTSCLE_STRICT	Systemic sclerosis,strict definition	systemic scleroderma	r4/5	TRUE	FALSE	EFO_0000717	ot_mappings			0.770118153		
T1D	Type1 diabetes, definitions combined	type I diabetes mellitus	r3	TRUE	FALSE	EFO_0001359	manual					
T1D_STRICT	Type 1 diabetes, strict definition	type I diabetes mellitus	r3	TRUE	FALSE	EFO_0001359	manual					
T1D_STRICT1	Type 1 diabetes, strict definition, subgroup 1	type I diabetes mellitus	r2	TRUE	FALSE	EFO_0001359	manual					
T1D_STRICT2	Type 1 diabetes, strict definition, subgroup 2	type i diabetes mellitus	r4/5	TRUE	FALSE	EFO_0001359	ot_mappings			0.7686197468		
T1D_STRICT2	Type 1 diabetes, strict definition, subgroup 2	type ii diabetes mellitus	r4/5	FALSE	TRUE	EFO_0001360	ot_mappings			0.7686197468		
T1D_STRICT2	Type 1 diabetes, strict definition, subgroup 2	type i diabetes mellitus	r4/5	TRUE	FALSE	EFO_0001359	manual					
T1D_WIDE	Type 1 diabetes, wide definition	type I diabetes mellitus	r3	TRUE	FALSE	EFO_0001359	manual					
T1D_WIDE1	Type 1 diabetes, wide definition, subgroup 1	type I diabetes mellitus	r2	TRUE	FALSE	EFO_0001359	manual					
T1D_WIDE2	Type 1 diabetes, wide definition, subgroup 2	type I diabetes mellitus	r2	TRUE	FALSE	EFO_0001359	manual					
T2D	Type 2 diabetes, definitions combined	type II diabetes mellitus	r3	TRUE	FALSE	EFO_0001360	manual					
T2D_INCLAVO	Type 2 diabetes, definitions combined, including avohilmo	type ii diabetes mellitus	r4/5	TRUE	FALSE	EFO_0001360	ot_mappings			0.6825446751		
T2D_WIDE	Type 2 diabetes, wide definition	type II diabetes mellitus	r3	TRUE	FALSE	EFO_0001360	manual					
TBC_RESP	Respiratory tuberculosis	pulmonary tuberculosis	r2	TRUE	FALSE	EFO_1000049	manual					
TBC_RESP_ICD8	Respiratory TBC, ICD-8 codes not specifying whether confirmed bacteriologically or histologically	pulmonary tuberculosis	r2	TRUE	FALSE	EFO_1000049	manual					
TEMPOROMANDIB	Temporomandibular joint disorders	temporomandibular joint disorder	r3	TRUE	FALSE	EFO_0005279	Zooma_API_lookup	NA	NA	match		
THROMBOCYTAEMIA	Essential (haemorrhagic) thrombocythaemia	essential thrombocythemia	r4/5	TRUE	FALSE	EFO_0000479	OLS_API_EFO_lookup;ot_mappings			0.999		
THYROID_DISORDER_IBD	Disorders of thyroid, IBD co-morbidities	inflammatory bowel disease	r3	TRUE	FALSE	EFO_0003767	manual					
THYROID_DISORDER_IBD	Disorders of thyroid, IBD co-morbidities	thyroid disease	r3	TRUE	FALSE	EFO_1000627	OLS_API_EFO_lookup	NA	NA	fuzzy		
THYROIDITIS	Thyroiditis	thyroiditis	r2	TRUE	FALSE	EFO_1000627	Zooma_API_lookup	NA	NA	match		
THYROIDITIS_ILD	Thyroiditis, ILD-related definition	thyroiditis	r2	TRUE	FALSE	EFO_1000627	manual					
THYROTOXICOSIS	Thyrotoxicosis	thyrotoxicosis	r2	TRUE	FALSE	EFO_0009190	OLS_API_EFO_lookup	NA	NA	match		
TOBACCO_USE	Tobacco use	nicotine dependence	r2	TRUE	FALSE	EFO_0003768	OLS_API_EFO_lookup	NA	NA	fuzzy		
TONGUEABNORMALITY	Tongue abnormality	abnormality of the tongue	r3	TRUE	FALSE	HP_0000157	OLS_API_EFO_lookup	NA	NA	match		
TRANSPLANT_PREV	Previously done organ transplantation	medical procedure	r3	TRUE	FALSE	EFO_0002571	manual					
TRAUMBRAIN_NONCONCUS	severe traumatic brain injury, does not include concussion	brain injury	r2	TRUE	FALSE	MONDO_0043510	manual					
TUBERCULOSIS	Tuberculosis	tuberculosis	r2	TRUE	FALSE	Orphanet_3389	Zooma_API_lookup	NA	NA	match		
ULCER_ARTHR	Arthropathy in ulcerative colitis	ulcerative colitis	r4/5	TRUE	FALSE	EFO_0000729	ot_mappings			0.8331050568		
ULCER_ARTHR	Arthropathy in ulcerative colitis	joint disease	r4/5	TRUE	FALSE	EFO_1000999	manual					
ULCER_ARTHR	Arthropathy in ulcerative colitis	dysplasia in ulcerative colitis	r4/5	FALSE	TRUE	EFO_1000226	OLS_API_EFO_lookup					
ULCERENTER	Ulcerative enterocolitis	ulcer disease	r2	TRUE	FALSE	MONDO_0043839	manual					
ULCERENTER	Ulcerative enterocolitis	enterocolitis	r2	TRUE	FALSE	EFO_1001481	OLS_API_EFO_lookup	NA	NA	fuzzy		
ULCERILEO	Ulcerative ileocolitis	ulcer disease	r2	TRUE	FALSE	MONDO_0043839	manual					
ULCERILEO	Ulcerative ileocolitis	ileocolitis	r2	TRUE	FALSE	EFO_0005624	OLS_API_EFO_lookup	NA	NA	fuzzy		
ULCERNAS	Ulcerative colitis, NAS	ulcerative colitis	r2	TRUE	FALSE	EFO_0000729	EFO_OBO	NA	NA	match		
ULCEROTH	Other ulcerative colitis	ulcerative colitis	r2	TRUE	FALSE	EFO_0000729	OLS_API_EFO_lookup	NA	NA	match		
ULCERPROCT	Ulcerative proctitis	ulcer disease	r2	TRUE	FALSE	MONDO_0043839	manual					
ULCERPROCT	Ulcerative proctitis	proctitis	r2	TRUE	FALSE	EFO_0005628	OLS_API_EFO_lookup	NA	NA	fuzzy		
ULCERRECT	Ulcerative rectosigmoiditis	ulcerative proctosigmoiditis	r2	TRUE	FALSE	EFO_1001223	OLS_API_EFO_lookup	NA	NA	fuzzy		
URINERETENTION	Retention of urine	retention of urine	r2	TRUE	FALSE	HP_0000016	Zooma_API_lookup	NA	NA	match		
VD_MI	Vascular dementia (multiple infarctations)	multi-infarct dementia	r3	TRUE	FALSE	MONDO_0043224	MONDO TERM NOT IN EFO	NA	NA	NA		
VD_MX	Vascular dementia (mixed)	vascular dementia	r4/5	TRUE	FALSE	EFO_0004718	ot_mappings			0.8229782864		
VD_SC	Vascular dementia (subcortical)	vascular dementia	r3	TRUE	FALSE	EFO_0004718	OLS_API_EFO_lookup	NA	NA	fuzzy		
VD_U	Vascular dementia (undefined)	vascular dementia	r2	TRUE	FALSE	EFO_0004718	OLS_API_EFO_lookup	NA	NA	fuzzy		
VIRALPNEUMOKNOWN	Viral pneumonia (known virus, not influenza)	viral pneumonia	r2	TRUE	FALSE	EFO_0007541	OLS_API_EFO_lookup	NA	NA	fuzzy		
VIRALPNEUMONAS	Viral pneumonia (unknown virus, not influenza)	viral pneumonia	r3	TRUE	FALSE	EFO_0007541	OLS_API_EFO_lookup	NA	NA	fuzzy		
VIT_DEF	Vitamin deficiency	vitamin deficiency disorder	r3	TRUE	FALSE	MONDO_0024298	EFO_OBO	NA	NA	match		
VOCALCORDDYS	Vocal cord dysfunction	vocal cord dysfunction	r2	TRUE	FALSE	HP_0031801	HP TERM NOT IN EFO	NA	NA	match		
VOICERESO	Voice and resonance disorders	voice disorders	r3	TRUE	FALSE	EFO_0009692	manual					
VOICERESO	Voice and resonance disorders	Speech disorder	r3	TRUE	FALSE	MONDO_0004730	manual					
VWXY20_ACCIDENTS	Accidents	stroke	r4/5	FALSE	TRUE	EFO_0000712	OLS_API_EFO_lookup					
VWXY20_ACCIDENTS	Accidents	Accident	r4/5	TRUE	FALSE	NCIT_C34340	manual					Ask EFO to import term
VWXY20_BLOOD_ALCOHOL_ALCOHOL_INTOX_LEVEL	Blood alcohol or alcohol intoxication level	alcohol dependence measurement	r4/5	FALSE	TRUE	EFO_0007835	ot_mappings			0.7410061348		
VWXY20_BLOOD_ALCOHOL_ALCOHOL_INTOX_LEVEL	Blood alcohol or alcohol intoxication level	alcohol dependence	r4/5	FALSE	TRUE	EFO_0003829	OLS_API_EFO_lookup					
VWXY20_BLOOD_ALCOHOL_ALCOHOL_INTOX_LEVEL	Blood alcohol or alcohol intoxication level	alcohol consumption measurement	r4/5	TRUE	FALSE	EFO_0007878	manual					
VWXY20_COMPLICATIO_MEDICAL_SURGI_CARE	Complications of medical and surgical care	abnormal delivery	r4/5	FALSE	TRUE	HP_0001787	ot_mappings			0.7521986355		
VWXY20_COMPLICATIO_MEDICAL_SURGI_CARE	Complications of medical and surgical care	complication	r4/5	TRUE	FALSE	EFO_0009518	manual					
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_BLOOD_ALCOHOL_LEVEL	Evidence of alcohol involvement determined by blood alcohol level	alcohol use disorder measurement	r4/5	FALSE	TRUE	EFO_0009458	ot_mappings			0.6373364587		
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_BLOOD_ALCOHOL_LEVEL	Evidence of alcohol involvement determined by blood alcohol level	alcohol consumption measurement	r4/5	TRUE	FALSE	EFO_0007878	manual					
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_BLOOD_ALCOHOL_LEVEL	Evidence of alcohol involvement determined by blood alcohol level	alcohol withdrawal delirium	r4/5	FALSE	TRUE	EFO_1000800	OLS_API_EFO_lookup					
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_LEVEL_INTOX	Evidence of alcohol involvement determined by level of intoxication	alcohol dependence measurement	r4/5	FALSE	TRUE	EFO_0007835	ot_mappings			0.6125838969		
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_LEVEL_INTOX	Evidence of alcohol involvement determined by level of intoxication	alcohol consumption measurement	r4/5	TRUE	FALSE	EFO_0007878	manual					
VWXY20_FALL_SAME_LEVEL	Fall on same level	serum hepcidin measurement	r4/5	FALSE	TRUE	EFO_0004504	ot_mappings			0.6849375084		
VWXY20_FALL_SAME_LEVEL	Fall on same level	fall	r4/5	TRUE	FALSE	EFO_0009631 	manual					
VWXY20_FALL_SAME_LEVEL_INVOLVI_ICE_SNOW	Fall on same level involving ice and snow	thrombin activatable fibrinolysis inhibitor activation peptide measurement	r4/5	FALSE	TRUE	EFO_0008582	ot_mappings			0.5656058167		
VWXY20_FALL_SAME_LEVEL_INVOLVI_ICE_SNOW	Fall on same level involving ice and snow	fall	r4/5	TRUE	FALSE	EFO_0009631 	manual			0.5656058167		
VWXY20_FALL_SAME_LEVEL	Fall on same level	fall	r4/5	TRUE	FALSE	EFO_0009631 	manual					
VWXY20_OTHER_EXTER_CAUSES_ACCIDENTAL_INJURY	Other external causes of accidental injury	infectious meningitis	r4/5	FALSE	TRUE	EFO_0000584	ot_mappings			0.4865981904		
VWXY20_OTHER_EXTER_CAUSES_ACCIDENTAL_INJURY	Other external causes of accidental injury	Accidental injury	r4/5	TRUE	FALSE	NCIT_C35165	manual					Ask EFO to import term
VWXY20_SEQUEL_EXTER_CAUSES_MORBIDI_MORTA	Sequelae of external causes of morbidity and mortality	cardiovascular disease	r4/5	FALSE	TRUE	EFO_0000319	ot_mappings			0.532381929		Doubt
VWXY20_SUICI_OTHER_INTENTI_SELF_H	Suicide or other Intentional self-harm	self-injurious behavior	r4/5	FALSE	TRUE	HP_0100716	ot_mappings			0.8058273677		
VWXY20_SUICI_OTHER_INTENTI_SELF_H	Suicide or other Intentional self-harm	suicide behaviour	r4/5	TRUE	FALSE	EFO_0007623	manual					
VWXY20_SUICI_OTHER_INTENTI_SELF_H	Suicide or other Intentional self-harm	suicide behaviour	r4/5	TRUE	FALSE	EFO_0007623	OLS_API_EFO_lookup					
VWXY20_SUPPLE_FACTO_RELATED_CAUSES_MORBIDI_MORTA_CLASSIFIED_ELSEW	Supplementary factors related to causes of morbidity and mortality classified elsewhere	factor v and factor viii, combined deficiency of, type 1	r4/5	FALSE	FALSE	MONDO_0009206	ot_mappings			0.5133241354		Doubt
VWXY20_SUPPLE_FACTO_RELATED_CAUSES_MORBIDI_MORTA_CLASSIFIED_ELSEW	Supplementary factors related to causes of morbidity and mortality classified elsewhere	severe malarial anemia	r4/5	FALSE	TRUE	EFO_0010970	OLS_API_EFO_lookup					Doubt
VWXY20_SURGI_OTHER_MEDICAL_PROCED_CAUSE_ABNORMAL_REACTION_PATIENT_COMPLICATION_WO_MENTION_MISAD_TIME_PROCED	Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	gastric ulcer	r4/5	FALSE	TRUE	EFO_0009454	ot_mappings			0.5082695693		
VWXY20_SURGI_OTHER_MEDICAL_PROCED_CAUSE_ABNORMAL_REACTION_PATIENT_COMPLICATION_WO_MENTION_MISAD_TIME_PROCED	Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	medical procedure	r4/5	TRUE	FALSE	EFO_0002571	manual					
VWXY20_TRANSPO_ACCIDENTS	Transport accidents	stroke	r4/5	FALSE	TRUE	EFO_0000712	ot_mappings			0.7079369281		
VWXY20_TRANSPO_ACCIDENTS	Transport accidents	Automobile Accident	r4/5	TRUE	FALSE	NCIT_C34344	manual					Ask EFO to import term
VWXY20_TRANSPO_ACCIDENTS	Transport accidents	transport	r4/5	FALSE	TRUE	GO_0006810	OLS_API_EFO_lookup					
VWXY20_TYPE_ACCIDENT	Type of accident	stroke	r4/5	FALSE	TRUE	EFO_0000712	OLS_API_EFO_lookup;ot_mappings			0.6420732994		
VWXY20_TYPE_ACCIDENT	Type of accident	Accident	r4/5	TRUE	FALSE	NCIT_C34340	manual					Ask EFO to import term
VWXY20_UNSPE_FALL	Unspecified fall	NA	r4/5	FALSE	TRUE	NA						
VWXY20_UNSPE_FALL	Unspecified fall	fall	r4/5	TRUE	FALSE	EFO_0009631						
VWXY20_VAPAA_TAPATURMAT	!!!Vapaa-ajan tapaturmat	NA	r4/5	FALSE	TRUE	NA						Does not apply
WEIGHTLOSS	Weight loss	body weight loss	r3	TRUE	FALSE	EFO_0005245	Zooma_API_lookup	NA	NA	match		
WET_AMD	Wet age-related macular degeneration	wet macular degeneration	r2	TRUE	FALSE	EFO_0004683	OLS_API_EFO_lookup	NA	NA	fuzzy		
XVI_PERINATAL	Certain conditions originating in the perinatal period	perinatal disease	r2	TRUE	FALSE	EFO_0010238	OLS_API_EFO_lookup	NA	NA	fuzzy		
XVII_MALFORMAT_ABNORMAL	Congenital malformations, deformations and chromosomal abnormalities	congenital abnormality	r2	TRUE	FALSE	MONDO_0000839	manual					
Z21_ACQUI_ABSENCE_LIMB	Acquired absence of limb	phocomelia, schinzel type	r4/5	FALSE	TRUE	Orphanet_2879	ot_mappings			0.6075808369		
Z21_ACQUI_ABSENCE_LIMB	Acquired absence of limb	limb injury	r4/5	TRUE	FALSE	EFO_0009509	manual					More general term
Z21_ACQUI_ABSENCE_ORGANS_NOT_ELSEW_CLASSIFIED	Acquired absence of organs, not elsewhere classified	intrathoracic organ injury	r4/5	FALSE	TRUE	EFO_0009887	ot_mappings			0.5198913991		
Z21_ACQUI_ABSENCE_ORGANS_NOT_ELSEW_CLASSIFIED	Acquired absence of organs, not elsewhere classified	organ extraction	r4/5	TRUE	FALSE	EFO_0009124	manual					
Z21_ADDIT_CODES_LOCAT_DEFECT_INJURY_ILLNE	Additional codes for the location of defect, injury or illness	nose injury	r4/5	FALSE	TRUE	EFO_0009623	ot_mappings			0.5042730942		
Z21_ADDIT_CODES_LOCAT_DEFECT_INJURY_ILLNE	Additional codes for the location of defect, injury or illness	injury	r4/5	TRUE	FALSE	EFO_0000546	manual					
Z21_ADDIT_CODES_LOCAT_DEFECT_INJURY_ILLNE	Additional codes for the location of defect, injury or illness	disease	r4/5	TRUE	FALSE	EFO_0000408	manual					
Z21_ADJUS_MANAG_IMPLANTNTED_DEVICE	Adjustment and management of implanted device	device complication	r4/5	FALSE	TRUE	EFO_0009519	ot_mappings			0.5645575634		
Z21_ADJUS_MANAG_IMPLANTNTED_DEVICE	Adjustment and management of implanted device	Implant	r4/5	TRUE	FALSE	NCIT_C41075	manual					Ask EFO to import term
Z21_ALCOHOL_ABUSE_COUNSELLI_SURVE	Alcohol abuse counselling and surveillance	alcohol dependence	r4/5	TRUE	FALSE	EFO_0003829	ot_mappings			0.8343251744		
Z21_ALCOHOL_ABUSE_COUNSELLI_SURVE	Alcohol abuse counselling and surveillance	alcohol abuse	r4/5	TRUE	FALSE	MONDO_0002046	ot_mappings			0.8343251744		
Z21_ANKLE_FOOT	Ankle and foot	hemarthrosis	r4/5	FALSE	TRUE	EFO_1001344	ot_mappings			0.9455136166		Does not apply
Z21_ANTEN_SCREE	Antenatal screening	antenatal bartter syndrome	r4/5	FALSE	TRUE	Orphanet_93604	OLS_API_EFO_lookup					
Z21_ANTEN_SCREE	Antenatal screening	checkup	r4/5	TRUE	FALSE	EFO_0009517	manual					
Z21_ARTIF_OPENI_STATUS	Artificial opening status	apoe carrier status	r4/5	FALSE	TRUE	EFO_0007659	ot_mappings			0.636729535		
Z21_ARTIF_OPENI_STATUS	Artificial opening status	injury	r4/5	TRUE	FALSE	EFO_0000546	manual					
Z21_ASYMP_HUMAN_IMMUNODEFICIENCY_VIRUS_HIV_INFECTION_STATUS	Asymptomatic human immunodeficiency virus [HIV] infection status	hiv infection	r4/5	TRUE	FALSE	EFO_0000764	ot_mappings			0.8729648412		
Z21_ATTN_ARTIF_OPENI	Attention to artificial openings	decreased attention	r4/5	FALSE	TRUE	NCIT_C117245	OLS_API_EFO_lookup;ot_mappings			0.6263936275		
Z21_ATTN_ARTIF_OPENI	Attention to artificial openings	injury	r4/5	TRUE	FALSE	EFO_0000546	manual					
Z21_CARE_INVOLVI_DIALY	Care involving dialysis	retinal perforation	r4/5	FALSE	TRUE	MONDO_0001539	ot_mappings			0.5603140801		
Z21_CARE_INVOLVI_DIALY	Care involving dialysis	renal dialysis	r4/5	TRUE	FALSE	EFO_0010690	manual					
Z21_CARE_INVOLVI_USE_REHAB_PROCED	Care involving use of rehabilitation procedures	opioid use disorder	r4/5	FALSE	TRUE	EFO_0010702	ot_mappings			0.5587436715		
Z21_CARE_INVOLVI_USE_REHAB_PROCED	Care involving use of rehabilitation procedures	rehabilitation	r4/5	TRUE	FALSE	EFO_0009581	manual					
